STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
       5118;19981123;    9;   0.0;   0;   0;   0;eor
       5118;19981124;    9;   0.0;   4;   0;   0;eor
       5118;19981125;    9;   0.0;   0;   0;   0;eor
       5118;19981126;    9;   4.2;   4;   0;   0;eor
       5118;19981127;    9;   1.7;   4;   0;   0;eor
       5118;19981128;    9;   0.0;   0;   0;   0;eor
       5118;19981129;    9;   0.0;   0;   0;   0;eor
       5118;19981130;    9;   0.1;   4;   0;   0;eor
       5118;19981201;    9;   0.0;   0;   0;   0;eor
       5118;19981202;    9;   0.0;   0;   0;   0;eor
       5118;19981203;    9;   0.0;   0;   0;   0;eor
       5118;19981204;    9;   0.3;   4;   0;   0;eor
       5118;19981205;    9;   9.4;   4;   1;   1;eor
       5118;19981206;    9;   4.0;   4;  13;  13;eor
       5118;19981207;    9;   5.5;   4;  17;   4;eor
       5118;19981208;    9;   0.0;   0;  21;   4;eor
       5118;19981209;    9;   1.2;   4;  17;   0;eor
       5118;19981210;    9;   6.8;   4;  18;   0;eor
       5118;19981211;    9;   2.6;   4;  16;   0;eor
       5118;19981212;    9;   3.8;   4;  11;   0;eor
       5118;19981213;    9;   0.0;   0;   8;   0;eor
       5118;19981214;    9;   0.0;   0;   6;   0;eor
       5118;19981215;    9;   0.0;   0;   3;   0;eor
       5118;19981216;    9;   0.0;   0;   0;   0;eor
       5118;19981217;    9;   0.0;   0;   0;   0;eor
       5118;19981218;    9;   1.0;   4;   0;   0;eor
       5118;19981219;    9;   1.0;   4;   0;   0;eor
       5118;19981220;    9;   1.5;   4;   0;   0;eor
       5118;19981221;    9;   0.2;   4;   0;   0;eor
       5118;19981222;    9;   0.2;   4;   0;   0;eor
       5118;19981223;    9;   0.0;   0;   0;   0;eor
       5118;19981224;    9;   1.5;   4;   0;   0;eor
       5118;19981225;    9;   0.0;   0;   0;   0;eor
       5118;19981226;    9;   0.0;   0;   0;   0;eor
       5118;19981227;    9;   0.0;   0;   0;   0;eor
       5118;19981228;    9;   0.5;   4;   0;   0;eor
       5118;19981229;    9;   0.0;   0;   0;   0;eor
       5118;19981230;    9;   0.0;   0;   0;   0;eor
       5118;19981231;    9;   0.0;   0;   0;   0;eor
       5118;19990101;    9;   0.0;   0;   0;   0;eor
       5118;19990102;    9;   2.0;   4;   0;   0;eor
       5118;19990103;    9;   3.0;   4;   0;   0;eor
       5118;19990104;    9;   1.0;   4;   0;   0;eor
       5118;19990105;    9;   0.0;   0;   0;   0;eor
       5118;19990106;    9;   0.0;   0;   0;   0;eor
       5118;19990107;    9;   4.9;   4;   0;   0;eor
       5118;19990108;    9;   1.4;   4;   0;   0;eor
       5118;19990109;    9;   2.3;   4;   0;   0;eor
       5118;19990110;    9;   0.3;   4;   5;   5;eor
       5118;19990111;    9;   8.0;   4;   5;   1;eor
       5118;19990112;    9;   2.0;   4;  13;   9;eor
       5118;19990113;    9;   1.5;   4;  15;   3;eor
       5118;19990114;    9;   1.8;   4;  12;   0;eor
       5118;19990115;    9;   0.0;   0;   5;   0;eor
       5118;19990116;    9;   0.0;   0;   3;   0;eor
       5118;19990117;    9;   0.0;   0;   2;   0;eor
       5118;19990118;    9;   0.0;   0;   0;   0;eor
       5118;19990119;    9;   0.0;   0;   0;   0;eor
       5118;19990120;    9;   0.0;   0;   0;   0;eor
       5118;19990121;    9;   0.0;   0;   0;   0;eor
       5118;19990122;    9;   0.0;   0;   0;   0;eor
       5118;19990123;    9;   0.0;   0;   0;   0;eor
       5118;19990124;    9;   0.0;   0;   0;   0;eor
       5118;19990125;    9;   0.7;   4;   0;   0;eor
       5118;19990126;    9;  12.7;   4;   0;   0;eor
       5118;19990127;    9;   5.9;   4;   0;   0;eor
       5118;19990128;    9;  13.0;   4;   4;   4;eor
       5118;19990129;    9;   0.8;   4;   1;   0;eor
       5118;19990130;    9;   0.7;   4;   2;   2;eor
       5118;19990131;    9;   0.0;   0;   2;   1;eor
       5118;19990201;    9;   0.7;   4;   0;   0;eor
       5118;19990202;    9;   1.6;   4;   0;   0;eor
       5118;19990203;    9;   0.5;   4;   0;   0;eor
       5118;19990204;    9;   0.5;   4;   0;   0;eor
       5118;19990205;    9;   5.1;   4;   0;   0;eor
       5118;19990206;    9;   5.1;   4;   0;   0;eor
       5118;19990207;    9;   4.1;   4;   0;   0;eor
       5118;19990208;    9;   4.3;   4;   6;   6;eor
       5118;19990209;    9;   0.3;   4;  13;   7;eor
       5118;19990210;    9;   0.8;   4;  11;   0;eor
       5118;19990211;    9;   0.1;   4;  12;   1;eor
       5118;19990212;    9;   0.0;   0;   9;   0;eor
       5118;19990213;    9;   2.4;   4;   9;   0;eor
       5118;19990214;    9;   0.0;   0;  12;   3;eor
       5118;19990215;    9;   0.0;   0;  12;   0;eor
       5118;19990216;    9;   0.8;   4;   9;   0;eor
       5118;19990217;    9;  13.5;   4;   7;   0;eor
       5118;19990218;    9;   4.3;   4;  22;  16;eor
       5118;19990219;    9;   4.3;   4;  12;   0;eor
       5118;19990220;    9;   4.9;   4;   6;   0;eor
       5118;19990221;    9;   8.3;   4;   3;   0;eor
       5118;19990222;    9;   4.5;   4;   0;   0;eor
       5118;19990223;    9;   3.8;   4;   2;   2;eor
       5118;19990224;    9;   2.0;   4;   7;   5;eor
       5118;19990225;    9;   0.0;   0;   2;   0;eor
       5118;19990226;    9;   0.0;   0;   0;   0;eor
       5118;19990227;    9;   0.2;   4;   0;   0;eor
       5118;19990228;    9;   0.0;   0;   0;   0;eor
       5118;19990301;    9;   0.0;   4;   0;   0;eor
       5118;19990302;    9;   0.0;   4;   0;   0;eor
       5118;19990303;    9;   1.5;   4;   0;   0;eor
       5118;19990304;    9;   5.2;   4;   0;   0;eor
       5118;19990305;    9;   0.0;   0;   0;   0;eor
       5118;19990306;    9;   0.0;   0;   0;   0;eor
       5118;19990307;    9;   0.0;   0;   0;   0;eor
       5118;19990308;    9;  16.5;   4;   0;   0;eor
       5118;19990309;    9;   5.4;   4;   0;   0;eor
       5118;19990310;    9;   1.3;   4;   0;   0;eor
       5118;19990311;    9;   0.0;   0;   0;   0;eor
       5118;19990312;    9;   0.0;   0;   0;   0;eor
       5118;19990313;    9;   0.0;   0;   0;   0;eor
       5118;19990314;    9;   0.0;   0;   0;   0;eor
       5118;19990315;    9;   0.0;   0;   0;   0;eor
       5118;19990316;    9;   0.0;   0;   0;   0;eor
       5118;19990317;    9;   0.0;   0;   0;   0;eor
       5118;19990318;    9;   0.0;   0;   0;   0;eor
       5118;19990319;    9;   2.7;   4;   0;   0;eor
       5118;19990320;    9;   0.5;   4;   0;   0;eor
       5118;19990321;    9;   0.0;   0;   0;   0;eor
       5118;19990322;    9;   5.1;   4;   0;   0;eor
       5118;19990323;    9;   3.1;   4;   0;   0;eor
       5118;19990324;    9;   0.0;   0;   0;   0;eor
       5118;19990325;    9;   0.0;   0;   0;   0;eor
       5118;19990326;    9;   0.0;   0;   0;   0;eor
       5118;19990327;    9;   7.0;   4;   0;   0;eor
       5118;19990328;    9;   0.5;   4;   0;   0;eor
       5118;19990329;    9;   0.0;   0;   0;   0;eor
       5118;19990330;    9;   0.0;   0;   0;   0;eor
       5118;19990331;    9;   0.0;   0;   0;   0;eor
       5118;19990401;    9;   0.0;   0;   0;   0;eor
       5118;19990402;    9;   0.0;   0;   0;   0;eor
       5118;19990403;    9;   0.0;   0;   0;   0;eor
       5118;19990404;    9;   0.3;   4;   0;   0;eor
       5118;19990405;    9;   0.0;   0;   0;   0;eor
       5118;19990406;    9;  16.1;   4;   0;   0;eor
       5118;19990407;    9;   0.6;   4;   0;   0;eor
       5118;19990408;    9;   0.0;   0;   0;   0;eor
       5118;19990409;    9;   0.0;   0;   0;   0;eor
       5118;19990410;    9;   1.4;   4;   0;   0;eor
       5118;19990411;    9;   3.5;   4;   0;   0;eor
       5118;19990412;    9;   1.0;   4;   0;   0;eor
       5118;19990413;    9;   0.5;   4;   0;   0;eor
       5118;19990414;    9;   3.0;   4;   0;   0;eor
       5118;19990415;    9;   0.3;   4;   0;   0;eor
       5118;19990416;    9;   2.0;   4;   0;   0;eor
       5118;19990417;    9;   1.0;   4;   0;   0;eor
       5118;19990418;    9;   6.8;   4;   0;   0;eor
       5118;19990419;    9;   2.8;   4;   0;   0;eor
       5118;19990420;    9;   1.0;   4;   0;   0;eor
       5118;19990421;    9;   5.0;   4;   0;   0;eor
       5118;19990422;    9;   2.1;   4;   0;   0;eor
       5118;19990423;    9;   1.5;   4;   0;   0;eor
       5118;19990424;    9;   0.0;   0;   0;   0;eor
       5118;19990425;    9;   0.0;   0;   0;   0;eor
       5118;19990426;    9;   0.0;   0;   0;   0;eor
       5118;19990427;    9;   0.0;   0;   0;   0;eor
       5118;19990428;    9;   0.0;   0;   0;   0;eor
       5118;19990429;    9;   0.0;   0;   0;   0;eor
       5118;19990430;    9;   0.0;   0;   0;   0;eor
       5118;19990501;    9;   0.0;   0;   0;   0;eor
       5118;19990502;    9;   0.0;   0;   0;   0;eor
       5118;19990503;    9;   0.0;   0;   0;   0;eor
       5118;19990504;    9;   0.0;   0;   0;   0;eor
       5118;19990505;    9;   5.0;   4;   0;   0;eor
       5118;19990506;    9;   6.0;   4;   0;   0;eor
       5118;19990507;    9;   8.0;   4;   0;   0;eor
       5118;19990508;    9;   8.2;   4;   0;   0;eor
       5118;19990509;    9;   0.0;   0;   0;   0;eor
       5118;19990510;    9;   0.0;   0;   0;   0;eor
       5118;19990511;    9;  15.0;   4;   0;   0;eor
       5118;19990512;    9;  16.0;   4;   0;   0;eor
       5118;19990513;    9;   4.7;   4;   0;   0;eor
       5118;19990514;    9;   1.0;   4;   0;   0;eor
       5118;19990515;    9;   0.0;   0;   0;   0;eor
       5118;19990516;    9;   0.0;   0;   0;   0;eor
       5118;19990517;    9;   0.7;   4;   0;   0;eor
       5118;19990518;    9;   0.0;   0;   0;   0;eor
       5118;19990519;    9;   5.9;   4;   0;   0;eor
       5118;19990520;    9;   2.4;   4;   0;   0;eor
       5118;19990521;    9;   3.6;   4;   0;   0;eor
       5118;19990522;    9;   0.0;   0;   0;   0;eor
       5118;19990523;    9;   0.0;   0;   0;   0;eor
       5118;19990524;    9;   0.0;   0;   0;   0;eor
       5118;19990525;    9;   0.0;   0;   0;   0;eor
       5118;19990526;    9;   0.0;   0;   0;   0;eor
       5118;19990527;    9;   0.0;   0;   0;   0;eor
       5118;19990528;    9;   0.0;   0;   0;   0;eor
       5118;19990529;    9;   0.0;   0;   0;   0;eor
       5118;19990530;    9;   0.0;   0;   0;   0;eor
       5118;19990531;    9;   0.0;   0;   0;   0;eor
       5118;19990601;    9;   0.0;   0;   0;   0;eor
       5118;19990602;    9;   5.8;   4;   0;   0;eor
       5118;19990603;    9;   3.8;   4;   0;   0;eor
       5118;19990604;    9;   0.0;   0;   0;   0;eor
       5118;19990605;    9;   6.6;   4;   0;   0;eor
       5118;19990606;    9;   2.6;   4;   0;   0;eor
       5118;19990607;    9;   6.5;   4;   0;   0;eor
       5118;19990608;    9;   6.7;   4;   0;   0;eor
       5118;19990609;    9;   0.0;   0;   0;   0;eor
       5118;19990610;    9;   8.5;   4;   0;   0;eor
       5118;19990611;    9;  11.6;   4;   0;   0;eor
       5118;19990612;    9;   0.0;   0;   0;   0;eor
       5118;19990613;    9;   3.2;   4;   0;   0;eor
       5118;19990614;    9;   0.0;   0;   0;   0;eor
       5118;19990615;    9;   0.0;   0;   0;   0;eor
       5118;19990616;    9;   0.0;   0;   0;   0;eor
       5118;19990617;    9;   1.3;   4;   0;   0;eor
       5118;19990618;    9;   0.0;   0;   0;   0;eor
       5118;19990619;    9;   0.0;   0;   0;   0;eor
       5118;19990620;    9;   9.3;   4;   0;   0;eor
       5118;19990621;    9;   0.3;   4;   0;   0;eor
       5118;19990622;    9;   0.0;   0;   0;   0;eor
       5118;19990623;    9;   0.0;   0;   0;   0;eor
       5118;19990624;    9;   0.0;   0;   0;   0;eor
       5118;19990625;    9;   0.0;   0;   0;   0;eor
       5118;19990626;    9;   2.1;   4;   0;   0;eor
       5118;19990627;    9;  16.0;   4;   0;   0;eor
       5118;19990628;    9;   0.4;   4;   0;   0;eor
       5118;19990629;    9;   0.0;   0;   0;   0;eor
       5118;19990630;    9;   0.6;   4;   0;   0;eor
       5118;19990701;    9;   0.0;   0;   0;   0;eor
       5118;19990702;    9;   0.0;   0;   0;   0;eor
       5118;19990703;    9;   0.0;   0;   0;   0;eor
       5118;19990704;    9;   0.0;   0;   0;   0;eor
       5118;19990705;    9;  18.9;   4;   0;   0;eor
       5118;19990706;    9;   3.6;   4;   0;   0;eor
       5118;19990707;    9;   1.3;   4;   0;   0;eor
       5118;19990708;    9;   2.0;   4;   0;   0;eor
       5118;19990709;    9;   0.5;   4;   0;   0;eor
       5118;19990710;    9;   8.0;   4;   0;   0;eor
       5118;19990711;    9;  33.0;   4;   0;   0;eor
       5118;19990712;    9;   3.7;   4;   0;   0;eor
       5118;19990713;    9;   7.4;   4;   0;   0;eor
       5118;19990714;    9;   0.4;   4;   0;   0;eor
       5118;19990715;    9;   0.2;   4;   0;   0;eor
       5118;19990716;    9;   1.4;   4;   0;   0;eor
       5118;19990717;    9;   0.0;   0;   0;   0;eor
       5118;19990718;    9;   0.0;   0;   0;   0;eor
       5118;19990719;    9;   2.0;   4;   0;   0;eor
       5118;19990720;    9;   0.0;   0;   0;   0;eor
       5118;19990721;    9;   0.0;   0;   0;   0;eor
       5118;19990722;    9;   0.3;   4;   0;   0;eor
       5118;19990723;    9;   0.0;   0;   0;   0;eor
       5118;19990724;    9;   0.0;   0;   0;   0;eor
       5118;19990725;    9;   0.0;   0;   0;   0;eor
       5118;19990726;    9;   0.0;   0;   0;   0;eor
       5118;19990727;    9;   0.0;   0;   0;   0;eor
       5118;19990728;    9;   0.0;   0;   0;   0;eor
       5118;19990729;    9;   0.0;   0;   0;   0;eor
       5118;19990730;    9;   0.0;   0;   0;   0;eor
       5118;19990731;    9;   0.0;   0;   0;   0;eor
       5118;19990801;    9;   0.0;   0;   0;   0;eor
       5118;19990802;    9;   0.0;   0;   0;   0;eor
       5118;19990803;    9;   0.4;   4;   0;   0;eor
       5118;19990804;    9;   1.4;   4;   0;   0;eor
       5118;19990805;    9;   0.5;   4;   0;   0;eor
       5118;19990806;    9;  14.2;   4;   0;   0;eor
       5118;19990807;    9;   0.0;   0;   0;   0;eor
       5118;19990808;    9;   1.9;   4;   0;   0;eor
       5118;19990809;    9;   4.5;   4;   0;   0;eor
       5118;19990810;    9;  24.5;   4;   0;   0;eor
       5118;19990811;    9;   3.7;   4;   0;   0;eor
       5118;19990812;    9;   0.0;   4;   0;   0;eor
       5118;19990813;    9;   0.0;   0;   0;   0;eor
       5118;19990814;    9;   2.5;   4;   0;   0;eor
       5118;19990815;    9;   0.5;   4;   0;   0;eor
       5118;19990816;    9;   4.0;   4;   0;   0;eor
       5118;19990817;    9;   0.1;   4;   0;   0;eor
       5118;19990818;    9;   4.1;   4;   0;   0;eor
       5118;19990819;    9;   0.0;   0;   0;   0;eor
       5118;19990820;    9;   0.0;   0;   0;   0;eor
       5118;19990821;    9;   0.0;   0;   0;   0;eor
       5118;19990822;    9;   0.0;   0;   0;   0;eor
       5118;19990823;    9;   0.0;   0;   0;   0;eor
       5118;19990824;    9;   0.0;   0;   0;   0;eor
       5118;19990825;    9;   0.0;   0;   0;   0;eor
       5118;19990826;    9;   0.0;   0;   0;   0;eor
       5118;19990827;    9;   2.2;   4;   0;   0;eor
       5118;19990828;    9;   9.5;   4;   0;   0;eor
       5118;19990829;    9;   0.0;   0;   0;   0;eor
       5118;19990830;    9;   0.0;   0;   0;   0;eor
       5118;19990831;    9;   0.0;   0;   0;   0;eor
       5118;19990901;    9;   0.0;   0;   0;   0;eor
       5118;19990902;    9;   0.0;   0;   0;   0;eor
       5118;19990903;    9;   0.0;   0;   0;   0;eor
       5118;19990904;    9;   0.0;   0;   0;   0;eor
       5118;19990905;    9;   0.0;   0;   0;   0;eor
       5118;19990906;    9;   3.5;   4;   0;   0;eor
       5118;19990907;    9;   0.0;   0;   0;   0;eor
       5118;19990908;    9;   0.0;   0;   0;   0;eor
       5118;19990909;    9;   0.0;   0;   0;   0;eor
       5118;19990910;    9;   0.0;   0;   0;   0;eor
       5118;19990911;    9;   0.0;   0;   0;   0;eor
       5118;19990912;    9;   0.0;   0;   0;   0;eor
       5118;19990913;    9;   0.0;   0;   0;   0;eor
       5118;19990914;    9;   0.0;   0;   0;   0;eor
       5118;19990915;    9;   0.0;   0;   0;   0;eor
       5118;19990916;    9;   0.0;   0;   0;   0;eor
       5118;19990917;    9;   3.2;   4;   0;   0;eor
       5118;19990918;    9;   0.0;   0;   0;   0;eor
       5118;19990919;    9;   0.0;   0;   0;   0;eor
       5118;19990920;    9;   5.7;   4;   0;   0;eor
       5118;19990921;    9;   0.1;   4;   0;   0;eor
       5118;19990922;    9;   0.0;   0;   0;   0;eor
       5118;19990923;    9;   3.7;   4;   0;   0;eor
       5118;19990924;    9;   2.7;   4;   0;   0;eor
       5118;19990925;    9;   7.9;   4;   0;   0;eor
       5118;19990926;    9;   7.5;   4;   0;   0;eor
       5118;19990927;    9;   1.1;   4;   0;   0;eor
       5118;19990928;    9;   0.0;   0;   0;   0;eor
       5118;19990929;    9;   6.3;   4;   0;   0;eor
       5118;19990930;    9;   5.7;   4;   0;   0;eor
       5118;19991001;    9;   0.0;   4;   0;   0;eor
       5118;19991002;    9;   3.2;   4;   0;   0;eor
       5118;19991003;    9;   5.8;   4;   0;   0;eor
       5118;19991004;    9;   5.5;   4;   0;   0;eor
       5118;19991005;    9;   0.0;   0;   0;   0;eor
       5118;19991006;    9;   2.4;   4;   0;   0;eor
       5118;19991007;    9;   0.0;   0;   0;   0;eor
       5118;19991008;    9;   2.8;   4;   0;   0;eor
       5118;19991009;    9;   0.4;   4;   0;   0;eor
       5118;19991010;    9;   0.0;   0;   0;   0;eor
       5118;19991011;    9;   0.0;   0;   0;   0;eor
       5118;19991012;    9;   0.0;   0;   0;   0;eor
       5118;19991013;    9;   0.0;   0;   0;   0;eor
       5118;19991014;    9;   0.0;   0;   0;   0;eor
       5118;19991015;    9;   0.0;   0;   0;   0;eor
       5118;19991016;    9;   0.0;   0;   0;   0;eor
       5118;19991017;    9;   0.0;   0;   0;   0;eor
       5118;19991018;    9;   0.0;   0;   0;   0;eor
       5118;19991019;    9;   2.2;   4;   0;   0;eor
       5118;19991020;    9;   0.0;   0;   0;   0;eor
       5118;19991021;    9;   0.0;   0;   0;   0;eor
       5118;19991022;    9;   0.0;   0;   0;   0;eor
       5118;19991023;    9;   0.0;   0;   0;   0;eor
       5118;19991024;    9;   9.5;   4;   0;   0;eor
       5118;19991025;    9;   7.5;   4;   0;   0;eor
       5118;19991026;    9;   0.0;   0;   0;   0;eor
       5118;19991027;    9;   0.0;   0;   0;   0;eor
       5118;19991028;    9;  14.0;   4;   0;   0;eor
       5118;19991029;    9;   0.0;   0;   0;   0;eor
       5118;19991030;    9;   4.4;   4;   0;   0;eor
       5118;19991031;    9;   0.0;   0;   0;   0;eor
       5118;19991101;    9;   0.0;   0;   0;   0;eor
       5118;19991102;    9;  11.4;   4;   0;   0;eor
       5118;19991103;    9;   0.0;   0;   0;   0;eor
       5118;19991104;    9;   0.0;   0;   0;   0;eor
       5118;19991105;    9;   5.3;   4;   0;   0;eor
       5118;19991106;    9;   0.0;   0;   0;   0;eor
       5118;19991107;    9;   0.4;   4;   0;   0;eor
       5118;19991108;    9;   1.0;   4;   0;   0;eor
       5118;19991109;    9;  20.5;   4;   0;   0;eor
       5118;19991110;    9;  13.0;   4;   0;   0;eor
       5118;19991111;    9;   0.1;   4;   0;   0;eor
       5118;19991112;    9;   0.0;   0;   0;   0;eor
       5118;19991113;    9;   0.0;   0;   0;   0;eor
       5118;19991114;    9;   1.9;   4;   0;   0;eor
       5118;19991115;    9;   0.0;   0;   0;   0;eor
       5118;19991116;    9;   0.8;   4;   0;   0;eor
       5118;19991117;    9;   0.4;   4;   0;   0;eor
       5118;19991118;    9;   2.0;   4;   0;   0;eor
       5118;19991119;    9;   2.8;   4;   0;   0;eor
       5118;19991120;    9;   0.0;   0;   0;   0;eor
       5118;19991121;    9;   0.2;   4;   0;   0;eor
       5118;19991122;    9;   5.2;   4;   0;   0;eor
       5118;19991123;    9;   5.7;   4;   0;   0;eor
       5118;19991124;    9;   0.0;   0;   0;   0;eor
       5118;19991125;    9;   0.0;   0;   0;   0;eor
       5118;19991126;    9;   0.0;   0;   0;   0;eor
       5118;19991127;    9;   0.0;   0;   0;   0;eor
       5118;19991128;    9;   0.0;   0;   0;   0;eor
       5118;19991129;    9;   0.0;   0;   0;   0;eor
       5118;19991130;    9;   0.0;   0;   0;   0;eor
       5118;19991201;    9;   0.0;   0;   0;   0;eor
       5118;19991202;    9;   1.9;   4;   0;   0;eor
       5118;19991203;    9;   1.8;   4;   0;   0;eor
       5118;19991204;    9;  18.5;   4;   1;   1;eor
       5118;19991205;    9;   0.0;   0;   3;   2;eor
       5118;19991206;    9;   0.0;   0;   2;   0;eor
       5118;19991207;    9;   0.0;   0;   0;   0;eor
       5118;19991208;    9;   0.0;   0;   0;   0;eor
       5118;19991209;    9;   0.0;   0;   0;   0;eor
       5118;19991210;    9;   0.0;   4;   0;   0;eor
       5118;19991211;    9;   0.1;   4;   0;   0;eor
       5118;19991212;    9;   4.8;   4;   0;   0;eor
       5118;19991213;    9;   2.1;   4;   0;   0;eor
       5118;19991214;    9;   9.1;   4;   0;   0;eor
       5118;19991215;    9;   1.5;   4;   0;   0;eor
       5118;19991216;    9;   0.0;   0;   2;   2;eor
       5118;19991217;    9;   0.0;   4;   2;   0;eor
       5118;19991218;    9;  19.0;   4;   0;   0;eor
       5118;19991219;    9;  10.3;   4;   0;   0;eor
       5118;19991220;    9;   1.0;   4;   6;   6;eor
       5118;19991221;    9;   0.0;   0;   7;   1;eor
       5118;19991222;    9;   0.0;   0;   7;   0;eor
       5118;19991223;    9;   0.0;   4;   7;   0;eor
       5118;19991224;    9;   0.3;   4;   6;   0;eor
       5118;19991225;    9;  12.4;   4;   3;   0;eor
       5118;19991226;    9;   9.5;   4;   0;   0;eor
       5118;19991227;    9;   4.2;   4;   0;   0;eor
       5118;19991228;    9;  13.5;   4;   2;   2;eor
       5118;19991229;    9;   0.0;   0;  10;   8;eor
       5118;19991230;    9;   0.8;   4;   5;   0;eor
       5118;19991231;    9;   0.7;   4;   3;   0;eor
       5118;20000101;    9;   1.2;   4;   0;   0;eor
       5118;20000102;    9;   0.0;   0;   0;   0;eor
       5118;20000103;    9;   0.0;   0;   0;   0;eor
       5118;20000104;    9;   0.0;   0;   0;   0;eor
       5118;20000105;    9;   0.0;   0;   0;   0;eor
       5118;20000106;    9;   0.0;   0;   0;   0;eor
       5118;20000107;    9;   0.0;   0;   0;   0;eor
       5118;20000108;    9;   2.3;   4;   0;   0;eor
       5118;20000109;    9;   5.4;   4;   0;   0;eor
       5118;20000110;    9;   4.7;   4;   0;   0;eor
       5118;20000111;    9;   0.0;   0;   0;   0;eor
       5118;20000112;    9;   0.0;   0;   0;   0;eor
       5118;20000113;    9;   0.0;   0;   0;   0;eor
       5118;20000114;    9;   0.0;   0;   0;   0;eor
       5118;20000115;    9;   0.0;   0;   0;   0;eor
       5118;20000116;    9;   0.2;   4;   0;   0;eor
       5118;20000117;    9;   0.0;   0;   0;   0;eor
       5118;20000118;    9;   1.9;   4;   0;   0;eor
       5118;20000119;    9;   0.2;   4;   0;   0;eor
       5118;20000120;    9;   0.8;   4;   0;   0;eor
       5118;20000121;    9;   2.5;   4;   0;   0;eor
       5118;20000122;    9;   1.7;   4;   0;   0;eor
       5118;20000123;    9;   4.0;   4;   0;   0;eor
       5118;20000124;    9;   0.0;   0;   0;   0;eor
       5118;20000125;    9;   0.0;   0;   0;   0;eor
       5118;20000126;    9;   0.0;   0;   0;   0;eor
       5118;20000127;    9;   0.0;   0;   0;   0;eor
       5118;20000128;    9;   3.6;   4;   0;   0;eor
       5118;20000129;    9;   5.2;   4;   0;   0;eor
       5118;20000130;    9;   1.3;   4;   0;   0;eor
       5118;20000131;    9;   0.0;   0;   0;   0;eor
       5118;20000201;    9;   0.0;   0;   0;   0;eor
       5118;20000202;    9;   4.0;   4;   0;   0;eor
       5118;20000203;    9;   0.0;   0;   0;   0;eor
       5118;20000204;    9;   2.0;   4;   0;   0;eor
       5118;20000205;    9;   0.0;   0;   0;   0;eor
       5118;20000206;    9;   0.0;   0;   0;   0;eor
       5118;20000207;    9;   0.0;   0;   0;   0;eor
       5118;20000208;    9;   5.0;   4;   0;   0;eor
       5118;20000209;    9;   3.0;   4;   0;   0;eor
       5118;20000210;    9;   2.6;   4;   0;   0;eor
       5118;20000211;    9;   0.0;   0;   0;   0;eor
       5118;20000212;    9;   0.2;   4;   0;   0;eor
       5118;20000213;    9;   3.5;   4;   0;   0;eor
       5118;20000214;    9;   0.5;   4;   0;   0;eor
       5118;20000215;    9;   9.5;   4;   0;   0;eor
       5118;20000216;    9;   0.9;   4;   0;   0;eor
       5118;20000217;    9;   0.0;   0;   2;   2;eor
       5118;20000218;    9;   2.8;   4;   0;   0;eor
       5118;20000219;    9;   2.2;   4;   0;   0;eor
       5118;20000220;    9;   0.0;   0;   0;   0;eor
       5118;20000221;    9;   3.3;   4;   0;   0;eor
       5118;20000222;    9;   0.0;   0;   0;   0;eor
       5118;20000223;    9;   0.0;   0;   0;   0;eor
       5118;20000224;    9;   0.5;   4;   0;   0;eor
       5118;20000225;    9;   4.5;   4;   0;   0;eor
       5118;20000226;    9;   0.0;   0;   0;   0;eor
       5118;20000227;    9;   0.0;   0;   0;   0;eor
       5118;20000228;    9;   7.1;   4;   0;   0;eor
       5118;20000229;    9;   6.0;   4;   0;   0;eor
       5118;20000301;    9;   1.6;   4;   0;   0;eor
       5118;20000302;    9;   0.0;   0;   0;   0;eor
       5118;20000303;    9;   2.5;   4;   0;   0;eor
       5118;20000304;    9;   2.6;   4;   0;   0;eor
       5118;20000305;    9;   0.0;   0;   0;   0;eor
       5118;20000306;    9;   0.0;   0;   0;   0;eor
       5118;20000307;    9;   0.0;   0;   0;   0;eor
       5118;20000308;    9;   1.2;   4;   0;   0;eor
       5118;20000309;    9;   2.5;   4;   0;   0;eor
       5118;20000310;    9;   0.0;   0;   0;   0;eor
       5118;20000311;    9;   0.0;   0;   0;   0;eor
       5118;20000312;    9;   0.0;   0;   0;   0;eor
       5118;20000313;    9;   0.4;   4;   0;   0;eor
       5118;20000314;    9;   6.2;   4;   0;   0;eor
       5118;20000315;    9;   1.0;   4;   0;   0;eor
       5118;20000316;    9;   1.5;   4;   0;   0;eor
       5118;20000317;    9;   0.0;   0;   0;   0;eor
       5118;20000318;    9;   3.9;   4;   0;   0;eor
       5118;20000319;    9;   3.4;   4;   0;   0;eor
       5118;20000320;    9;   0.0;   0;   0;   0;eor
       5118;20000321;    9;   0.0;   0;   0;   0;eor
       5118;20000322;    9;   0.0;   0;   0;   0;eor
       5118;20000323;    9;   1.0;   4;   0;   0;eor
       5118;20000324;    9;   0.0;   0;   0;   0;eor
       5118;20000325;    9;   0.0;   0;   0;   0;eor
       5118;20000326;    9;   2.0;   4;   0;   0;eor
       5118;20000327;    9;   5.5;   4;   0;   0;eor
       5118;20000328;    9;   0.0;   0;   0;   0;eor
       5118;20000329;    9;  17.0;   4;   0;   0;eor
       5118;20000330;    9;   4.5;   4;   0;   0;eor
       5118;20000331;    9;   0.0;   0;   0;   0;eor
       5118;20000401;    9;   0.0;   0;   0;   0;eor
       5118;20000402;    9;   2.5;   4;   0;   0;eor
       5118;20000403;    9;   0.0;   0;   0;   0;eor
